code,title,author,category,publisher,quantity, coverImage
vthlu2vu,FT3 - Nhân tố GHOSN,Miguel Rivas-Micoud,Quản trị - Lãnh đạo,NXB Tổng hợp Tp.HCM,1
iwr5zlvg,FT3 - Những nguyên tắc của Lombardi,Vince Lombardi Jr.,Quản trị- Lãnh đạo,NXB Tổng hợp Tp.HCM,1
lqslg6t1,FT3 - Lập kế hoạch và tiến hành họp hiệu quả,Barbara J.Streibel,Quản trị - Lãnh đạo,NXB Tổng hợp Tp.HCM,1
fmes4gmu,FT3 - Nguyên tắc Powell,Oren Harari,Quản trị - Lãnh đạo,NXB Tổng hợp Tp.HCM,1
tu2zh06e,FT3 - Thuật lãnh đạo trước mọi tình huống,Danny Cox & John Hoover,Quản trị - Lãnh đạo,NXB Tổng hợp Tp.HCM,2
uxsicmzn,FT3 - Quản lý những thời điểm diễn ra thay đổi,Michael D. Maginn,Quản trị - Lãnh đạo,NXB Tổng hợp Tp.HCM,1
lymep911,FT3 - Phương pháp quản lý hiệu suất công việc,Robert Bacal,Quản trị - Lãnh đạo,NXB Tổng hợp Tp.HCM,1
ky4q94h3,FT3 - Động viên nhân viên,Robert Heller,Quản trị - Lãnh đạo,NXB Tổng hợp Tp.HCM,1
u1huyypb,FT3 - Tài năng thôi chưa đủ,John C. Maxwell,Quản trị - Lãnh đạo,NXB Lao Động - Xã Hội,1
8ikt6chp,FT3 - Một đời quản trị,Phan Văn Trường,Quản trị - Lãnh đạo,NXB Trẻ,1
6tw2lbpd,FT3 - Những nguyên lý quản trị bất biến mọi thời đại,Peter F. Druckers,Quản trị - Lãnh đạo,NXB Tổng hợp TPHCM,1
i4in42xe,FT3 - Tài lãnh đạo 3K,Brad Lomenick,Quản trị - Lãnh đạo,NXB Thế giới,1
75ff1t8r,FT3 - Không phải thiếu may mắn chỉ là chưa cố gắng,2 1/2 Bạn Tốt (Lam Nguyệt dịch),Quản trị - Lãnh đạo,Minh Long Book,1
bdkb5u22,FT3 - Tái sáng tạo về nhân sự,Harvard Business Review,Quản trị - Lãnh đạo,NXB Đại học Kinh tế Quốc Dân,1
r5h5m2s5,FT3 - Quản lý rủi ro,Harvard Business Review,Quản trị - Lãnh đạo,NXB Đại học Kinh tế Quốc Dân,2
o29noebg,FT3 - Chiến lược,Harvard Business Review,Quản trị - Lãnh đạo,NXB Đại học Kinh tế Quốc Dân,1
qw1jwqnf,FT3 - Cá nhân hiệu suất tổ chức hiệu quả,Harvard Business Review,Quản trị - Lãnh đạo,NXB Đại học Kinh tế Quốc Dân,1
yd8bz2jy,FT3 - Biến nhân sự tiềm năng thành tài năng,Harvard Business Review,Quản trị - Lãnh đạo,NXB Đại học Kinh tế Quốc Dân,1
c01qppdd,FT3 - Đưa dự án đến thành công,Harvard Business Review,Quản trị - Lãnh đạo,NXB Công Thương,1
88zhzh75,FT3 - Cái cười cười của thánh nhân,Thu Giang Nguyễn Duy Cần,Quản trị - Lãnh đạo,NXB Trẻ,1
ixl5sfx6,FT3 - Bắt đầu với câu hỏi tại sao,Simon Sinek,Quản trị - Lãnh đạo,NXB Công Thương,1
rv4vquyo,FT3 - Quyền lực đích thực,Thích Nhất Hạnh,Quản trị - Lãnh đạo,NXB Phương Đông,1
c6ylq9a8,FT3 - 7 CÂU HỎI THẦN KỲ CỦA MỌI SẾP GIỎI,Michael Bungay Stanier,Quản trị - Lãnh đạo,NXB Thế Giới,1
uglj5txq,FT3 - Nghệ thuật làm việc tuyệt vời cuả Toyota,Yoshihito Wakamatsu,Quản trị - Lãnh đạo,NXB Phụ nữ Việt Nam,1
039bpemu,FT3 - Nghệ thuật làm việc cho ra kết quả của Toyota,Yoshihito Wakamatsu,Quản trị - Lãnh đạo,NXB Phụ nữ Việt Nam,1
01vexa34,FT3 - Văn hóa doanh nghiệp và sự lãnh đạo,Edgar H.Schein,Quản trị - Lãnh đạo,NXB Thời đại,1
s6ldjbhs,FT3 - Học từ Hành động,Choon Seng Ng Michael Marquardt Peter Cauwelier Shannon Banks,Quản trị - Lãnh đạo,NXB Dân Trí,1
k7k5bxs6,FT3 - 7 Thói Quen Hiệu Quả - The 7 Habits Of Highly Effective People,Stephen R Covey,Quản trị - Lãnh đạo,NXB Tổng Hợp TPHCM,2
4zwey2ng,FT3 - The Speed Of Trust - Sức Mạnh Của Niềm Tin,Stephen M. R. Covey Rebecca R. Merrill,Quản trị - Lãnh đạo,NXB Tổng Hợp TPHCM,1
zrnsn3vk,FT3 - Vượt Ngục Tư Duy - Getting out of the box,The Arbinger Institute,Kỹ năng sống,NXB Tổng Hợp TPHCM,1
9gvp7fdg,FT3 - Chính Bắc - Lãnh Đạo Đích Thực - Discover Your True North,Bill George,Quản trị - Lãnh đạo,NXB Tổng Hợp TPHCM,1
yuhjii3h,FT3 - Quản Trị Bằng Văn Hóa - Pace Books,Giản Tư Trung,Quản trị - Lãnh đạo,NXB Tri Thức,1
tm7lrdzu,FT3 - Khởi nghiệp lãng mạn và thực tế,Đỗ Cao Bảo,Other,NXB Công Thương,1
sxyb281c,FT1 - Lời từ chối hoàn hảo,William Ury,Kỹ năng mềm,NXB Công Thương,3
70718t8x,FT1 - Để hiệu quả trong công việc,Brian Tracy,Kỹ năng mềm,NXB Tổng hợp Thành phố Hồ Chí Minh,1
wjtulff2,FT1 - Thay đổi tí hon hiệu quả bất ngờ,James Clear,Kỹ năng mềm,NXB Thế giới,2
wfah9ha1,FT1 - Không có câu hỏi nào ngớ ngẩn,10 sự thật thú vị,Kỹ năng mềm,NXB thế giới,1
gsiu34zv,FT1 - Vô cùng tàn nhẫn vô cùng yêu thương,Sara Imas,Kỹ năng mềm,NXB Alphabooks,1
hf9v4if2,FT1 - Trí tuệ nhân sinh,Arthur Schopenhauer,Triết học - Tôn giáo - Tâm linh,NXB Văn học,1
xeq4k19m,FT1 - Đại dịch! Tim không đập thình thịch,BS. Trương Hữu Khanh,Y học - Sức khỏe - Thể thao,NXB Văn hóa - văn nghệ tphcm,1
5nwmqte1,FT1 - Phát triển ngôn ngữ từ trong nôi,Phùng Đức Toàn,Tâm lý - Giáo dục,NXB Lao động-Xã hội,1
lo3g3bky,FT1 - Nuôi dạy trẻ: làm sao để không phát điên?,Aki Wakamatsu,Tâm lý - Giáo dục,NXB lao động - xã hội,1
zs4vlhq2,FT1 - Chuyện Làng Phọt 1,Munart Studio,Nghệ thuật - Giải trí,NXB Văn hóa-Văn nghệ TPHCM,1
q8xsdpjw,FT1 - Cuộc chiến vì sức khỏe Hành động & Thành công,Dr. Biswaroop Roy Chowdhury và TS. Nguyễn Hoàng Anh,Y học - Sức khỏe - Thể thao,MXB thông tấn,1
ujzndzzc,FT1 - Chuyện Làng Phọt 2,Munart Studio,Nghệ thuật - Giải trí,NXB Văn hóa-Văn nghệ TPHCM,1
m9dbr502,FT1 - 60 ngày học bí quyết phục hồi bệnh đau đốt sống cổ khớp gối và thắt lưng,Nguyễn Thị Vân Anh,Y học - Sức khỏe - Thể thao,NXB hồng đức,1
6e0bj90d,FT1 - Giáo dục không trừng phạt khuyến khích trẻ tự giác kỷ luật,Thomas Gordon,Tâm lý - Giáo dục,NXB Tri thức,1
al12yx8l,FT1 - Khởi nghiệp bán lẻ,Trần Thanh Phong,Kỹ năng mềm,NXB Đà Nẵng,1
t0ivt9ie,FT1 - Chiếc nôi ươm hạt giống tài năng,GS. Phùng Đức Toàn,Tâm lý - Giáo dục,NXB lao động - xã hội,1
lxbi60wp,FT1 - Làm giàu từ mạng xã hội,Patrice - Anne Rutledge,Kinh tế - Quản trị,NXB Lao Động-Xã Hội,1
i4szuzoq,FT1 - Yêu những điều không hoàn hảo,Hae Min,Tâm lý - Giáo dục,NXB thế giới,1
9b6nye8h,FT1 - Đánh thức con người phi thường,Anthony Robbins,Kỹ năng mềm,NXB Tổng hợp TP. Hồ Chí Minh,1
nsftfdbo,FT1 - Tâm lý thị trường chứng khoán,George Charles Selden,Kinh tế - Quản trị,NXB Kinh Tế TPHCM,1
yu2hhn8z,FT1 - Chiến lược Life List,Edward W.Ryan,Kinh tế - Quản trị,NXB Kinh Tế TPHCM,1
lj2weu8q,FT1 - Đắc nhân tâm,Dale Carnegie,Tâm lý - Giáo dục,NXB thế giới,1
voyvu6aa,FT1 - Phải trái đúng sai,Michael Sandel,Tâm lý - Giáo dục,NXB Trẻ,1
x7s5sd7r,FT1 - Thực hành 7 thói quen của bạn trẻ thành đạt,Sean Covey,Kỹ năng mềm,NXB Tổng hợp TP HCM,1
mcw3u9tm,FT1 - Hạnh phúc là con đường,Tiến sĩ Hà Vĩnh Thọ,Tâm lý - Giáo dục,NXB thế giới,1
pdm3l3ul,FT1 - Tuyệt chiêu quản trị thời gian,Francesco Cirillo,Kỹ năng mềm,NXB Lao động,1
k87waj6y,FT1 - Trẻ em trong gia đình,Sasaki Masami,Tâm lý - Giáo dục,NXB Lao động,1
uefseqj3,FT1 - Nuôi con khoẻ,Naomi Moriyama William Doyle,Tâm lý - Giáo dục,NXB Trẻ,1
7yw0oanh,FT1 - Ngày bất tận và ngân dài từ đó,Nhiều tác giả,Văn học - Tiểu thuyết,MXB Hội Nhà Văn,1
nvampewo,FT1 - Như chim sải cánh,OSHO,Văn học - Tiểu thuyết,NXB hồng đức,1
81l706xq,FT1 - Siêu thủ lĩnh,Lưu Văn Hy,Kỹ năng mềm,NXB Thanh Niên,1
z5a3lnwg,FT1 - Mắt biếc,Nguyễn Nhật Ánh,Văn học - Tiểu thuyết,NXB Trẻ,1
ag827oc2,FT1 - Gieo trồng hạnh phúc,Thích Nhất Hạnh,Tâm lý - Giáo dục,NXB lao động,1
q6rz6otc,FT1 - Giúp con phát triển ngôn ngữ,Kato Kumiko,Tâm lý - Giáo dục,NXB Văn học,1
du499qgf,FT1 - Nghệ thuật trách mắng trẻ,Hồ Anh Quân,Tâm lý - Giáo dục,NXB Văn hóa - Thông tin,1
t8azbz2s,FT1 - Cẩm nang bách thắng marketing trực tiếp,Kennedy,Kinh tế - Quản trị,NXB thế giới,1
1fguvy0x,FT1 - Kỹ năng quản lý thời gian,Jake Knapp John Zeratsky,Học liệu,NXB Lao động,1
8wiit4pj,FT1 - Chuyện Làng Phọt 3,Munart Studio,Nghệ thuật - Giải trí,NXB Thông tin và Truyền thông,1
a13sert3,FT1 - Chuyện Làng Phọt 5,Munart Studio,Nghệ thuật - Giải trí,NXB Thông tin và Truyền thông,1
ipdu8yb1,FT1 - Muốn an được an,Thích Nhất Hạnh,Triết học - Tôn giáo - Tâm linh,NXB Lao động,1
8dsbt8dt,FT1 - Tản mạn về hạnh phúc,Việt Hùng,Tâm lý - Giáo dục,NXB văn hóa - văn nghệ,2
svkilo31,FT1 - Being Buddha at Work,Franz Metcalf BJ Callagher,Triết học - Tôn giáo - Tâm linh,NXB Hồng Đức,2
ddgakf11,FT1 - Tuần làm việc 4 giờ,Timothy Ferriss,Kỹ năng mềm,NXB Công thương,3
my21fydn,FT1 - Đi tìm lẽ sống,Viktor E. Frankl,Tâm lý - Giáo dục,NXB tổng hợp tphcm,1
92zewev6,FT1 - Getting Things Done,David Allen,Kỹ năng mềm,Penguin Books,1
dxfuwf95,FT1 - Vị giám đốc một phút & bí quyết xây dựng nhóm làm việc hiệu quả,Kem Blanchard Ph. D. Donal Carew - Eunice Parisi - Carew,Kỹ năng mềm,NXB tổng hợp tphcm,1
qahb94kx,FT1 - Làm thế nào để sống trọn vẹn 24h mỗi ngày,Arnold Bennett,Kỹ năng mềm,NXB ĐHQG Hà Nội,1
6oudpykd,FT1 - Con tôi đã phát triển tài năng như thế nào?,GS. Phùng Đức Toàn Long Khởi Chí,Tâm lý - Giáo dục,NXB lao động xã hội,1
4r65z8lt,FT1 - Năng lượng tái sinh - Hành trình biến mình thành viên ngọc toả sáng,Lương Sảng,Kỹ năng mềm,NXB Hồng Đức,1
zm091fli,FT1 - Summer Camp Secrets 8,Melissa J.Morgan,Văn học - Tiểu thuyết,USBORNE,1
cavu9vyl,FT1 - Dạy con làm việc nhà,Tatsumi Nagisa,Tâm lý - Giáo dục,NXB tổng hợp tphcm,1
td4pne00,FT1 - Thung lũng SILICON - Những bí mật marketing chưa từng được tiết lộ,Geofrey A.Moore,Kinh tế - Quản trị,NXB Bách Khoa,1
1yuu3x0a,FT1 - Người lớn không khóc,Nhiều tác giả,Văn học - Tiểu thuyết,NXB Văn học,1
ok1pcw2a,FT1 - 100 cách giúp con hạnh phúc,Dr. Timothy Sharp,Tâm lý - Giáo dục,NXB đà nẵng,1
tbygkcim,FT1 - Làm giàu,NAPOLEON HILL,Kinh tế - Quản trị,NXB Lao động - Xã hội,1
kuw4hoqg,FT1 - The E-Myth: Những ngộ nhận về doanh nghiệp,Michael E.Gerber,Kinh tế - Quản trị,NXB Lao Động Xã Hội,1
oawb5pq8,FT1 - Mô hình xoắn động,Tiến sĩ - bác sĩ Vũ Phi Yên,Y học - Sức khỏe - Thể thao,NXB trẻ,1
3llv6pdp,FT1 - Sống và Khát vọng,Trần Đăng Khoa,Kỹ năng mềm,NXB Tổng hợp TPHCM,1
wzwk3tpe,FT1 - Chuyện con ốc sên muốn biết tại sao nó chậm chạp,Luis SePúlVeDa,Hồi ký - Tiểu sử - Tự truyện,NXB Hội Nhà Văn,1
gtcwcwr9,FT1 - Nuôi con không phải cuộc chiến 2,Hachung Lyonnet (Hà Chũn) Hương Đỗ ( mẹ Ong Bông),Tâm lý - Giáo dục,NXB lao động,2
easxn3cn,FT1 - Co-Intelligence: Trí tuệ đồng hành,Ethan Mollick,Kỹ năng mềm,NXB Thế giới,1
1xhw4we1,FT1 - Chuyện con mèo dạy hải âu bay,Luis SePúlVeDa,Hồi ký - Tiểu sử - Tự truyện,NXB Hội Nhà Văn,1
jrbnhyxe,FT1 - Chuyện con mèo và con chuột bạn thân của nó,Luis SePúlVeDa,Hồi ký - Tiểu sử - Tự truyện,NXB Hội Nhà Văn,1
5sdwkqq9,FT1 - Vọng Sài Gòn,Trác Thúy Miên,Lịch sử - Địa lý,NXB hội nhà văn,1
nnqlnxba,FT1 - Khởi nghiệp lãng mạn và thực tế,Đỗ Cao Bảo,Kinh tế - Quản trị,NXB Công thương,1
qdkf4nbo,FT1 - Lớp học hạnh phúc,Meena Srinivasan,Tâm lý - Giáo dục,NXB Hà Nội,1
h4oi8lor,FT1 - Tiếng nói từ kinh nghiệm thực tiễn của 20 lãnh đạo doanh nghiệp quốc tế,Nhiều tác giả,Kinh tế - Quản trị,NXB Trẻ,1
4u453zgw,FT1 - Chưa thử sao biết không thể,Lâm Moon,Hồi ký - Tiểu sử - Tự truyện,NXB Trẻ,1
e38sob6s,FT1 - Kỹ năng đàm phán bậc thầy,Lý Khôn Hằng,Triết học - Tôn giáo - Tâm linh,NXB Dân Trí,1
2x5r7f7s,FT1 - Nhặt lá trong tay bụt,Chân Đoan Nghiêm,Triết học - Tôn giáo - Tâm linh,NXB phụ nữ VN,1
ts335pcp,FT1 - Bí kíp quá giang vào ngân hà,Douglas Adams,Hồi ký - Tiểu sử - Tự truyện,NXB Lao Động,1
0r5va30o,FT1 - Người vô hình,H.G.Wells,Văn học - Tiểu thuyết,NXB Văn học,1
p65gaw7h,FT1 - Tối quyết định sống cho chính tôi,Kim Suhyun,Văn học - Tiểu thuyết,NXB Thanh niên,1
wt29q6yc,FT1 - Tỷ phú bán giày,Tony Hsieh,Kinh tế - Quản trị,NXB công thương,1
gnf6us3j,FT1 - Tiến trình thành nhân,Carl R.Rogers,Tâm lý - Giáo dục,NXB Phụ nữ Việt Nam,1
xp3byam0,FT1 - Dựa vào hơi ấm của em,Cúc Tử,Văn học - Tiểu thuyết,NXB Lao động,1
376l3kkh,FT1 - Kỷ luật làm nên con người,Lý Kiệt,Kỹ năng mềm,NXB thanh niên,1
ql1nyye5,FT1 - Quy tắc số 1,Phil Town,Kinh tế - Quản trị,NXB lao động - xã hội,1
2duetn66,FT1 - Tảng băng tan,John Kotter,Kỹ năng mềm,NXB Hồng Đức,1
impg009h,FT1 - Thao túng tâm lý đám đông chìa khóa vạn năng dẫn đến thành công,Dale Carnegie,Tâm lý - Giáo dục,NXB văn học,1
ppevbw8t,FT1 - Binh pháp Tôn Tử,Tôn Vũ,Tâm lý - Giáo dục,NXB Văn học,1
b5e6opxv,FT1 - Cứ bình tĩnh,Tuệ Nghi,Văn học - Tiểu thuyết,NXB Hà Nội,1
ywabrj2d,FT1 - Đừng để cảm xúc đánh lừa lý trí,Thái Vy,Tâm lý - Giáo dục,NXB thanh niên,1
cjgonb7o,FT1 - Yêu người ngóng núi,Nguyễn Ngọc Tư,Văn học - Tiểu thuyết,NXB Trẻ,1
nrbcwm9n,FT1 - Sức mạnh của vị giám đốc một phút,Ken Blanchard,Văn học - Tiểu thuyết,NXB Tổng hợp TP.HCM,1
v7fmd8db,FT1 - Cánh đồng bất tận,Nguyễn Ngọc Tư,Văn học - Tiểu thuyết,NXB Trẻ,1
ruqnu9my,FT1 - Để con được ốm,Uyên Bùi - BS. Nguyễn Trí Đoàn,Tâm lý - Giáo dục,NXB thế giới,1
kgknk3d8,FT1 - Delivering happiness: Tỷ phú bán giày,Tony Hsiel,Kinh tế - Quản trị,NXB Công thương,1
pkij1rlk,FT1 - Tuổi trẻ hoang dại,Nguyễn Ngọc Thạch,Tâm lý - Giáo dục,NXB Văn Học,1
uxd7mqdg,FT1 - Tâm lý học ứng dụng,Patrick King,Tâm lý - Giáo dục,NXB Lao động,1
0hof2dvy,FT1 - Muôn kiếp nhân sinh,Nguyên Phong,Tâm lý - Giáo dục,NXB Tổng hợp TP HCM,1
e8usv4k9,FT1 - Anne tóc đỏ làng Avonlea,L.M.Montgomery,Văn học - Tiểu thuyết,NXB Hội nhà văn,1
n0jxxx59,FT1 - Những ngôi sao nói gì cho bạn ?,Gary Gold Schneider,Tâm lý - Giáo dục,NXB Lao động,1
b9td1tl2,FT1 - IELTS 10,Cambridge,Ngoại ngữ,NXB thanh hóa,1
fpob4hug,FT1 - Cuốn sách số 1 về tìm việc,Lynn Williams,Kinh tế - Quản trị,NXB Lao Động Xã Hội,1
bz2j2kfi,FT1 - IELTS 11,Cambridge,Ngoại ngữ,NXB thanh hóa,1
lystdxlt,FT1 - IELTS 12,Cambridge,Ngoại ngữ,NXB đà nẵng,1
njzujo9z,FT1 - Phẩm cách cha mẹ,Bando Mariko,Tâm lý - Giáo dục,NXB phụ nữ,1
536ejo3e,FT1 - Hạnh phúc tại tâm,OSHO,Tâm lý - Giáo dục,NXB Hồng Đức,1
3hfb9g0t,FT1 - Quảng cáo theo phong cách Ogilvy,David Ogilvy,Kinh tế - Quản trị,NXB thế giới,2
avzpujsd,FT1 - Chúc một ngày tốt lành,Nguyễn Nhật Ánh,Văn học - Tiểu thuyết,NXB Trẻ,1
uhmxqf40,FT1 - Giao tiếp để bán hàng thành công,Mạc Hạo Kiệt,Kinh tế - Quản trị,NXB Thanh niên,1
bi9sbdma,FT1 - Bạn chỉ sống có một lần,Nhiều tác giả,Tâm lý - Giáo dục,NXB Trẻ,1
sqy5rtjw,FT1 - Ngày xưa có một chuyện tình,Nguyễn Nhật Ánh,Văn học - Tiểu thuyết,NXB Trẻ,1
2rhqzth2,FT1 - Khách hàng muốn mua gì,Michael R.Solomon,Kinh tế - Quản trị,NXB Lao động - Xã hội,1
zmi3rc8u,FT1 - Từ điển đồng nghĩa - trái nghĩa tiếng việt,Bích Hằng và nhóm biên soạn,Học liệu,NXB dân trí,1
62u9t911,FT1 - Dám hạnh phúc,Kishimi Ichiro Koga Fumitake,Tâm lý - Giáo dục,NXB Dân trí,1
1d90qbmd,FT1 - Ung thư không phải là bệnh,Andreas Moritz,Y học - Sức khỏe - Thể thao,NXB Thế giới,1
e2rf3q6w,FT1 - Tài chính dành cho người sợ số,Nhiều tác giả,Kinh tế - Quản trị,NXB lao động,1
j7l0dx5d,FT1 - Cẩm nang hướng dẫn tẩy sỏi gan mật,Andreas Moritz,Y học - Sức khỏe - Thể thao,NXB Thế giới,1
xvrig11e,FT1 - Cách để đạt 1 triệu Follow chỉ trong 30 ngày,Brendan Kane,Kỹ năng mềm,NXB Hồng Đức,1
mfjde9ne,FT1 - Nghe giọng đoán người,Lý Cầm,Kỹ năng mềm,NXB Hồng Đức,1
xf84hckj,FT1 - Trên đường băng,Tony buổi sáng,Tâm lý - Giáo dục,NXB Trẻ,1
es80xxc5,FT1 - Dám bị ghét,Kishimi Ichiro Koga Fumitake,Tâm lý - Giáo dục,NXB Dân trí,1
h5ir9diz,FT1 - Vị giám đốc một phút và con khỉ,Kennrth Blanchard - William Oncken Jr. Hal Burrows,Tâm lý - Giáo dục,NXB tổng hợp tphcm,1
8pny31c3,FT1 - Pháp môn hạnh phúc,Đại Sư Tinh Vân,Tâm lý - Giáo dục,NXB Lao động,1
4b8y8c0u,FT1 - Chiến lược của mẹ thay đổi cuộc đời con,Ibuka Masaru,Tâm lý - Giáo dục,NXB văn học,1
izluwz1e,FT1 - Tiền không phải là vấn đề,Bob Proctor,Tâm lý - Giáo dục,NXB Lao động - Xã hội,1
rxzetvga,FT1 - Bài học làm mẹ,Đại sư Ven. Pomnyun Sunim,Tâm lý - Giáo dục,NXB văn học,1
prm24gsj,FT1 - Nuôi dạy bé trai theo cách mẹ Nhật,Yasuhiro Kozaki,Tâm lý - Giáo dục,NXB Thế giới,1
b3m9wz6x,FT1 - The bullet journal method,Ryder Carroll,Kỹ năng mềm,Penguin Books,1
latyfdhy,FT1 - Nghệ thuật từ chối,Damon Zahariades,Kỹ năng mềm,NXB Hồng Đức,2
kshzstfu,FT1 - Tâm lý học bất thường,Nhiều tác giả,Tâm lý - Giáo dục,NXB Trẻ,1
5w85tolb,FT1 - Ngấu nghiến nghiền ngẫm,Dave Trott,Kỹ năng mềm,NXB văn hóa - văn nghệ,1
ng5uwbdz,FT1 - Tôi là bêto,Nguyễn Nhật Ánh,Hồi ký - Tiểu sử - Tự truyện,NXB trẻ,1
xlb36753,FT1 - Ung thư: sự thật hư cấu gian lận và những phương pháp chữa lành không độc hại,Ty Bollinger,Y học - Sức khỏe - Thể thao,NXB Thế giới,1
375hv4wq,FT1 - Tâm Lý Học Thành Công,Carol S. Dweck,Tâm lý - Giáo dục,NXB Lao Động,1
2op2s9op,FT1 - DEEP WORK,Cal Newport,Kỹ năng mềm,NXB Lao động,1
mfknucba,FT1 - Kỹ Năng Quản Trị Thời Gian,Jake Knapp & John Jeratsky,Kỹ năng mềm,NXB Lao Động,1
4gyhfjj5,FT1 - Nhà Lãnh Đạo Không Chức Danh,Robin Sharma,Kinh tế - Quản trị,NXB Trẻ,1
agdlpand,FT1 - Thách thức sáng tạo,Clayton M.Christensen,Kinh tế - Quản trị,NXB Tổng hợp,1
pu77y7hn,FT1 - Kỹ năng quản trị học tập dành cho Học sinh & Sinh viên,Brian Tracy và Anna Leinberger,Kỹ năng mềm,NXB Thanh Niên,1
cangjb8z,FT1 - Bắt Đầu Với Câu Hỏi Tại Sao,Simon Sinek,Kinh tế - Quản trị,NXB Công Thương,1
hxeq23sl,FT1 - 5 điểm chết trong Teamwork,Patrick Lencioni,Kỹ năng mềm,NXB Tổng hợp TPHCM,1
k5p01ntk,FT1 - Who moved my cheese?,Spencer Johnson M.D.,Kỹ năng mềm,NXB Tổng hợp TPHCM,1
6veexnkk,FT1 - Làm Điều Quan Trọng,John Doerr,Kinh tế - Quản trị,NXB Tổng Hợp Thành Phố Hồ Chí Minh,1
8xsc329v,FT1 - Nghệ thuật đàm phán đỉnh cao,Kerry Patterson Joseph Grenny Ron Mcmillan Al Switzler,Kỹ năng mềm,NXB Công thương,1
5r0u2mmp,FT1 - 7 Thói Quen Hiệu Quả,Stephen R. Covey,Kỹ năng mềm,NXB Tổng Hợp Thành Phố Hồ Chí Minh,1
